71.3	53
71.35	60
71.4	58
71.45	54
71.5	55
71.55	62
71.6	61
71.65	51
71.7	59
71.75	53
71.8	54
71.85	55
71.9	62
71.95	57
72	48
72.05	55
72.1	62
72.15	51
72.2	49
72.25	55
72.3	67
72.35	53
72.4	55
72.45	50
72.5	61
72.55	67
72.6	67
72.65	50
72.7	60
72.75	51
72.8	59
72.85	57
72.9	59
72.95	58
73	66
73.05	61
73.1	61
73.15	67
73.2	55
73.25	46
73.3	67
73.35	82
73.4	72
73.45	72
73.5	69
73.55	69
73.6	51
73.65	76
73.7	66
73.75	74
73.8	63
73.85	73
73.9	76
73.95	71
74	73
74.05	75
74.1	81
74.15	71
74.2	75
74.25	75
74.3	77
74.35	92
74.4	94
74.45	100
74.5	96
74.55	109
74.6	109
74.65	108
74.7	105
74.75	110
74.8	135
74.85	149
74.9	160
74.95	161
75	194
75.05	211
75.1	197
75.15	228
75.2	243
75.25	272
75.3	294
75.35	279
75.4	368
75.45	374
75.5	460
75.55	503
75.6	535
75.65	552
75.7	603
75.75	639
75.8	688
75.85	710
75.9	704
75.95	728
76	660
76.05	657
76.1	632
76.15	544
76.2	546
76.25	484
76.3	459
76.35	445
76.4	387
76.45	344
76.5	322
76.55	311
76.6	270
76.65	264
76.7	217
76.75	218
76.8	187
76.85	189
76.9	171
76.95	184
77	157
77.05	143
77.1	141
77.15	122
77.2	115
77.25	122
77.3	116
77.35	113
77.4	105
77.45	114
77.5	81
77.55	106
77.6	98
77.65	108
77.7	99
77.75	126
77.8	116
77.85	115
77.9	117
77.95	112
78	114
78.05	116
78.1	127
78.15	128
78.2	106
78.25	115
78.3	123
78.35	127
78.4	117
78.45	90
78.5	101
78.55	112
78.6	108
78.65	101
78.7	101
78.75	88
78.8	82
78.85	89
78.9	74
78.95	87
79	66
79.05	74
79.1	71
79.15	65
79.2	62
79.25	68
79.3	60
79.35	67
79.4	61
79.45	71
79.5	59
79.55	64
79.6	68
79.65	54
79.7	59
79.75	59
79.8	54
79.85	63
79.9	54
79.95	56
80	62
80.05	71
80.1	65
80.15	66
80.2	41
80.25	58
80.3	51
80.35	67
80.4	59
80.45	59
80.5	52
80.55	65
80.6	58
80.65	67
80.7	61
80.75	53
80.8	49
80.85	64
80.9	57
80.95	53
81	36
81.05	48
81.1	57
81.15	49
81.2	49
81.25	59
81.3	50
81.35	45
81.4	61
81.45	57
81.5	68
81.55	47
81.6	50
81.65	51
81.7	68
81.75	46
81.8	54
81.85	54
81.9	47
81.95	65
82	43
82.05	52
82.1	58
82.15	54
82.2	61
82.25	55
82.3	62
82.35	49
82.4	63
82.45	51
82.5	52
82.55	64
82.6	54
82.65	54
82.7	44
82.75	66
82.8	59
82.85	67
82.9	64
82.95	70
83	53
83.05	65
83.1	68
83.15	71
83.2	71
83.25	42
83.3	61
83.35	54
83.4	45
83.45	70
83.5	64
83.55	65
83.6	63
83.65	53
83.7	77
83.75	65
83.8	73
83.85	66
83.9	67
83.95	62
84	59
84.05	68
84.1	74
84.15	63
84.2	72
84.25	76
84.3	77
84.35	58
84.4	57
84.45	71
84.5	73
84.55	74
84.6	71
84.65	67
84.7	81
84.75	81
84.8	85
84.85	64
84.9	79
84.95	71
85	86
85.05	81
85.1	80
85.15	88
85.2	108
85.25	98
85.3	84
85.35	92
85.4	98
85.45	111
85.5	115
85.55	123
85.6	112
85.65	138
85.7	130
85.75	145
85.8	127
85.85	126
85.9	144
85.95	161
86	180
86.05	188
86.1	163
86.15	202
86.2	225
86.25	220
86.3	253
86.35	266
86.4	267
86.45	286
86.5	317
86.55	332
86.6	359
86.65	403
86.7	424
86.75	479
86.8	468
86.85	529
86.9	574
86.95	670
87	721
87.05	775
87.1	830
87.15	845
87.2	1002
87.25	1030
87.3	1077
87.35	1027
87.4	1057
87.45	1050
87.5	1102
87.55	1054
87.6	1036
87.65	968
87.7	985
87.75	853
87.8	848
87.85	753
87.9	719
87.95	641
88	595
88.05	584
88.1	507
88.15	468
88.2	403
88.25	360
88.3	373
88.35	319
88.4	308
88.45	303
88.5	258
88.55	284
88.6	235
88.65	218
88.7	195
88.75	206
88.8	193
88.85	173
88.9	163
88.95	158
89	174
89.05	121
89.1	145
89.15	134
89.2	139
89.25	125
89.3	113
89.35	119
89.4	105
89.45	104
89.5	109
89.55	104
89.6	95
89.65	90
89.7	84
89.75	100
89.8	77
89.85	85
89.9	96
89.95	98
90	86
90.05	84
90.1	91
90.15	86
90.2	72
90.25	68
90.3	66
90.35	76
90.4	80
90.45	67
90.5	66
90.55	79
90.6	53
90.65	76
90.7	72
90.75	60
90.8	70
90.85	81
90.9	69
90.95	64
91	68
91.05	58
91.1	64
91.15	57
91.2	71
91.25	61
91.3	71
91.35	89
91.4	71
91.45	76
91.5	75
91.55	63
91.6	58
91.65	70
91.7	71
91.75	90
91.8	73
91.85	65
91.9	63
91.95	78
92	74
92.05	68
92.1	65
92.15	82
92.2	69
92.25	80
92.3	89
92.35	77
92.4	87
92.45	86
92.5	91
92.55	73
92.6	75
92.65	91
92.7	92
92.75	85
92.8	103
92.85	90
92.9	78
92.95	107
93	102
93.05	110
93.1	130
93.15	125
93.2	145
93.25	155
93.3	140
93.35	154
93.4	163
93.45	187
93.5	202
93.55	207
93.6	227
93.65	230
93.7	271
93.75	285
93.8	288
93.85	297
93.9	351
93.95	338
94	401
94.05	432
94.1	458
94.15	465
94.2	406
94.25	471
94.3	450
94.35	492
94.4	440
94.45	467
94.5	408
94.55	413
94.6	363
94.65	355
94.7	369
94.75	320
94.8	313
94.85	276
94.9	249
94.95	196
95	226
95.05	208
95.1	192
95.15	195
95.2	161
95.25	164
95.3	159
95.35	134
95.4	119
95.45	124
95.5	98
95.55	121
95.6	103
95.65	93
95.7	103
95.75	86
95.8	87
95.85	79
95.9	67
95.95	81
96	89
96.05	79
96.1	72
96.15	73
96.2	68
96.25	88
96.3	78
96.35	76
96.4	71
96.45	72
96.5	58
96.55	63
96.6	51
96.65	52
96.7	59
96.75	58
96.8	71
96.85	56
96.9	62
96.95	56
97	52
97.05	62
97.1	48
97.15	61
97.2	60
97.25	66
97.3	64
97.35	53
97.4	52
97.45	61
97.5	57
97.55	42
97.6	51
97.65	60
97.7	58
97.75	41
97.8	50
97.85	56
97.9	55
97.95	53
98	51
98.05	44
98.1	35
98.15	60
98.2	57
98.25	45
98.3	55
98.35	40
98.4	45
98.45	54
98.5	57
98.55	54
98.6	48
98.65	51
98.7	40
98.75	37
98.8	60
98.85	39
98.9	49
98.95	57
99	43
99.05	52
99.1	56
99.15	51
99.2	43
99.25	52
99.3	41
99.35	57
99.4	52
99.45	44
99.5	41
99.55	43
99.6	44
99.65	54
99.7	55
99.75	47
99.8	49
99.85	56
99.9	52
99.95	39
100	32
100.05	48
100.1	35
100.15	45
100.2	53
100.25	42
100.3	37
100.35	45
100.4	38
100.45	47
100.5	42
100.55	36
100.6	39
100.65	48
100.7	45
100.75	40
100.8	58
100.85	53
100.9	50
100.95	61
101	49
101.05	41
101.1	58
101.15	51
101.2	42
101.25	53
101.3	56
101.35	56
101.4	49
101.45	61
101.5	46
101.55	44
101.6	58
101.65	45
101.7	56
101.75	50
101.8	56
101.85	40
101.9	58
101.95	47
102	46
102.05	60
102.1	52
102.15	45
102.2	51
102.25	45
102.3	61
102.35	53
102.4	51
102.45	44
102.5	44
102.55	52
102.6	58
102.65	53
102.7	51
102.75	54
102.8	62
102.85	53
102.9	54
102.95	59
103	60
103.05	60
103.1	54
103.15	43
103.2	53
103.25	54
103.3	48
103.35	70
103.4	75
103.45	53
103.5	63
103.55	65
103.6	81
103.65	82
103.7	61
103.75	59
103.8	74
103.85	79
103.9	87
103.95	64
104	73
104.05	75
104.1	69
104.15	96
104.2	99
104.25	81
104.3	85
104.35	85
104.4	102
104.45	90
104.5	91
104.55	100
104.6	111
104.65	121
104.7	112
104.75	133
104.8	146
104.85	144
104.9	148
104.95	144
105	169
105.05	164
105.1	173
105.15	185
105.2	184
105.25	202
105.3	203
105.35	229
105.4	233
105.45	246
105.5	261
105.55	265
105.6	311
105.65	286
105.7	294
105.75	315
105.8	283
105.85	290
105.9	341
105.95	297
106	316
106.05	293
106.1	320
106.15	267
106.2	294
106.25	302
106.3	248
106.35	255
106.4	240
106.45	237
106.5	204
106.55	202
106.6	194
106.65	181
106.7	171
106.75	181
106.8	179
106.85	149
106.9	151
106.95	145
107	127
107.05	125
107.1	114
107.15	129
107.2	117
107.25	138
107.3	103
107.35	110
107.4	96
107.45	108
107.5	89
107.55	93
107.6	84
107.65	104
107.7	71
107.75	91
107.8	86
107.85	97
107.9	75
107.95	81
108	90
108.05	71
108.1	79
108.15	72
108.2	67
108.25	73
108.3	78
108.35	71
108.4	71
108.45	72
108.5	68
108.55	51
108.6	70
108.65	75
108.7	73
108.75	61
108.8	71
108.85	82
108.9	61
108.95	57
109	75
109.05	55
109.1	75
109.15	60
109.2	65
109.25	71
109.3	66
109.35	72
109.4	71
109.45	66
109.5	54
109.55	83
109.6	67
109.65	62
109.7	72
109.75	76
109.8	50
109.85	76
109.9	51
109.95	66
110	76
110.05	69
110.1	65
110.15	62
110.2	75
110.25	77
110.3	81
110.35	66
110.4	89
110.45	75
110.5	86
110.55	80
110.6	75
110.65	86
110.7	74
110.75	89
110.8	104
110.85	83
110.9	93
110.95	90
111	98
111.05	109
111.1	103
111.15	78
111.2	95
111.25	86
111.3	102
111.35	105
111.4	110
111.45	121
111.5	120
111.55	114
111.6	132
111.65	121
111.7	162
111.75	144
111.8	159
111.85	161
111.9	186
111.95	159
112	172
112.05	208
112.1	169
112.15	222
112.2	204
112.25	247
112.3	218
112.35	254
112.4	273
112.45	253
112.5	314
112.55	284
112.6	318
112.65	345
112.7	341
112.75	357
112.8	377
112.85	390
112.9	408
112.95	397
113	424
113.05	422
113.1	431
113.15	421
113.2	405
113.25	386
113.3	394
113.35	416
113.4	411
113.45	441
113.5	379
113.55	385
113.6	346
113.65	370
113.7	353
113.75	319
113.8	289
113.85	257
113.9	277
113.95	265
114	238
114.05	257
114.1	261
114.15	208
114.2	209
114.25	214
114.3	179
114.35	169
114.4	165
114.45	139
114.5	154
114.55	171
114.6	147
114.65	154
114.7	149
114.75	147
114.8	150
114.85	148
114.9	147
114.95	131
115	128
115.05	141
115.1	138
115.15	125
115.2	159
115.25	147
115.3	132
115.35	130
115.4	134
115.45	120
115.5	126
115.55	143
115.6	113
115.65	132
115.7	147
115.75	115
115.8	129
115.85	121
115.9	113
115.95	121
116	119
116.05	120
116.1	119
116.15	83
116.2	123
116.25	107
116.3	102
116.35	97
116.4	94
116.45	92
116.5	86
116.55	114
116.6	90
116.65	83
116.7	84
116.75	82
116.8	84
116.85	84
116.9	75
116.95	81
117	70
117.05	74
117.1	71
117.15	80
117.2	61
117.25	66
117.3	68
117.35	69
117.4	76
117.45	71
117.5	66
117.55	80
117.6	78
117.65	64
117.7	60
117.75	65
117.8	64
117.85	72
117.9	59
117.95	57
118	65
118.05	62
118.1	51
118.15	80
118.2	70
118.25	74
118.3	62
118.35	54
118.4	70
118.45	51
118.5	58
118.55	59
118.6	61
118.65	57
118.7	60
118.75	63
118.8	75
118.85	57
118.9	49
118.95	66
119	61
119.05	59
119.1	67
119.15	76
119.2	65
119.25	58
119.3	75
119.35	56
119.4	50
119.45	68
119.5	68
119.55	70
119.6	64
119.65	55
119.7	57
119.75	57
119.8	58
119.85	57
119.9	55
119.95	72
120	56
120.05	55
120.1	53
120.15	67
120.2	77
120.25	58
120.3	69
120.35	65
120.4	70
120.45	52
120.5	52
120.55	63
120.6	63
120.65	71
120.7	60
120.75	64
120.8	66
120.85	63
120.9	57
120.95	48
121	50
121.05	47
121.1	58
121.15	58
121.2	62
121.25	83
121.3	67
121.35	64
121.4	55
121.45	85
121.5	62
121.55	79
121.6	68
121.65	64
121.7	80
121.75	76
121.8	59
121.85	69
121.9	74
121.95	66
122	80
122.05	68
122.1	61
122.15	60
122.2	78
122.25	65
122.3	73
122.35	65
122.4	74
122.45	50
122.5	58
122.55	75
122.6	68
122.65	70
122.7	75
122.75	68
122.8	62
122.85	80
122.9	70
122.95	82
123	77
123.05	83
123.1	88
123.15	87
123.2	87
123.25	98
123.3	75
123.35	85
123.4	64
123.45	65
123.5	75
123.55	86
123.6	91
123.65	99
123.7	115
123.75	95
123.8	96
123.85	92
123.9	109
123.95	115
124	114
124.05	91
124.1	126
124.15	120
124.2	101
124.25	121
124.3	132
124.35	110
124.4	134
124.45	131
124.5	135
124.55	132
124.6	144
124.65	146
124.7	163
124.75	156
124.8	163
124.85	176
124.9	197
124.95	209
125	205
125.05	212
125.1	212
125.15	225
125.2	246
125.25	242
125.3	264
125.35	253
125.4	282
125.45	243
125.5	294
125.55	316
125.6	308
125.65	324
125.7	385
125.75	357
125.8	409
125.85	389
125.9	400
125.95	409
126	421
126.05	409
126.1	416
126.15	499
126.2	451
126.25	469
126.3	512
126.35	444
126.4	480
126.45	461
126.5	462
126.55	465
126.6	440
126.65	448
126.7	395
126.75	414
126.8	370
126.85	396
126.9	398
126.95	351
127	365
127.05	327
127.1	327
127.15	316
127.2	314
127.25	272
127.3	286
127.35	230
127.4	250
127.45	222
127.5	237
127.55	228
127.6	237
127.65	210
127.7	183
127.75	180
127.8	207
127.85	205
127.9	178
127.95	164
128	159
128.05	183
128.1	153
128.15	149
128.2	136
128.25	139
128.3	131
128.35	143
128.4	118
128.45	120
128.5	122
128.55	122
128.6	126
128.65	136
128.7	128
128.75	119
128.8	105
128.85	113
128.9	122
128.95	116
129	104
129.05	105
129.1	101
129.15	86
129.2	99
129.25	89
129.3	97
129.35	97
129.4	79
129.45	69
129.5	92
129.55	78
129.6	88
129.65	119
129.7	98
129.75	80
129.8	86
129.85	88
129.9	89
129.95	67
130	88
130.05	79
130.1	68
130.15	92
130.2	92
130.25	89
130.3	55
130.35	73
130.4	77
130.45	85
130.5	80
130.55	95
130.6	85
130.65	68
130.7	79
130.75	60
130.8	70
130.85	83
130.9	80
130.95	90
131	79
131.05	80
131.1	56
131.15	66
131.2	61
131.25	92
131.3	90
131.35	77
131.4	72
131.45	99
131.5	80
131.55	76
131.6	78
131.65	75
131.7	65
131.75	85
131.8	68
131.85	104
131.9	81
131.95	81
132	67
132.05	79
132.1	69
132.15	77
132.2	86
132.25	80
132.3	84
132.35	78
132.4	90
132.45	106
132.5	77
132.55	78
132.6	77
132.65	84
132.7	86
132.75	81
132.8	83
132.85	80
132.9	103
132.95	93
133	98
133.05	99
133.1	100
133.15	95
133.2	110
133.25	95
133.3	106
133.35	104
133.4	89
133.45	80
133.5	101
133.55	114
133.6	128
133.65	132
133.7	112
133.75	111
133.8	116
133.85	133
133.9	130
133.95	121
134	120
134.05	119
134.1	138
134.15	143
134.2	159
134.25	147
134.3	150
134.35	159
134.4	148
134.45	153
134.5	156
134.55	166
134.6	170
134.65	157
134.7	175
134.75	174
134.8	191
134.85	177
134.9	190
134.95	175
135	182
135.05	199
135.1	226
135.15	217
135.2	210
135.25	200
135.3	193
135.35	187
135.4	222
135.45	208
135.5	200
135.55	228
135.6	187
135.65	206
135.7	217
135.75	202
135.8	223
135.85	211
135.9	195
135.95	180
136	190
136.05	168
136.1	179
136.15	176
136.2	167
136.25	164
136.3	187
136.35	152
136.4	154
136.45	175
136.5	168
136.55	155
136.6	148
136.65	175
136.7	145
136.75	145
136.8	157
136.85	134
136.9	141
136.95	125
137	131
137.05	118
137.1	139
137.15	122
137.2	134
137.25	131
137.3	122
137.35	116
137.4	120
137.45	113
137.5	119
137.55	116
137.6	126
137.65	132
137.7	114
137.75	125
137.8	109
137.85	129
